,Unnamed: 0,date,high,low,percent_change,stock_close,stock_open,ticker,volume,Company,industry,sector
4191,4191,2018-01-02,71.3928,70.6115,0.955,71.10600000000001,70.7796,DWDP,7430608,DowDuPont Inc.,Chemicals,Basic Materials
4192,4192,2018-01-03,72.3323,70.8983,1.599,72.2433,71.2148,DWDP,7885764,DowDuPont Inc.,Chemicals,Basic Materials
4193,4193,2018-01-04,73.9097,72.3323,1.916,73.6278,72.3619,DWDP,9716612,DowDuPont Inc.,Chemicals,Basic Materials
4194,4194,2018-01-05,74.7058,73.6674,1.3030000000000002,74.5871,73.6773,DWDP,9140192,DowDuPont Inc.,Chemicals,Basic Materials
4195,4195,2018-01-08,74.6563,73.6476,-0.345,74.33,74.508,DWDP,5822418,DowDuPont Inc.,Chemicals,Basic Materials
4196,4196,2018-01-09,75.4969,73.8355,0.239,74.508,74.1124,DWDP,7573431,DowDuPont Inc.,Chemicals,Basic Materials
4197,4197,2018-01-10,74.5377,73.0839,-1.5130000000000001,73.3806,74.1717,DWDP,7134595,DowDuPont Inc.,Chemicals,Basic Materials
4198,4198,2018-01-11,74.3992,73.3905,1.375,74.3893,73.5784,DWDP,5956914,DowDuPont Inc.,Chemicals,Basic Materials
4199,4199,2018-01-12,74.7916,74.1618,0.253,74.5772,74.7354,DWDP,4982697,DowDuPont Inc.,Chemicals,Basic Materials
4200,4200,2018-01-16,75.5073,73.51899999999999,-0.61,74.1223,74.9233,DWDP,7237518,DowDuPont Inc.,Chemicals,Basic Materials
4201,4201,2018-01-17,75.5068,74.2607,1.094,74.9332,75.131,DWDP,7768222,DowDuPont Inc.,Chemicals,Basic Materials
4202,4202,2018-01-18,75.8035,74.2904,0.34299999999999997,75.1904,74.7354,DWDP,10220286,DowDuPont Inc.,Chemicals,Basic Materials
4203,4203,2018-01-19,75.6453,74.9233,-0.026000000000000002,75.1706,75.6453,DWDP,8179008,DowDuPont Inc.,Chemicals,Basic Materials
4204,4204,2018-01-22,75.3387,74.4585,0.22399999999999998,75.3387,74.953,DWDP,6074526,DowDuPont Inc.,Chemicals,Basic Materials
4205,4205,2018-01-23,75.5266,74.7707,-0.053,75.2991,75.0222,DWDP,5663582,DowDuPont Inc.,Chemicals,Basic Materials
4206,4206,2018-01-24,76.2288,74.775,-0.171,75.1706,75.4376,DWDP,9253691,DowDuPont Inc.,Chemicals,Basic Materials
4207,4207,2018-01-25,76.12,75.3684,0.8420000000000001,75.8035,75.487,DWDP,6660050,DowDuPont Inc.,Chemicals,Basic Materials
4208,4208,2018-01-26,76.1694,74.4289,0.483,76.1694,75.7244,DWDP,6201046,DowDuPont Inc.,Chemicals,Basic Materials
4209,4209,2018-01-29,76.209,74.9926,-1.493,75.0321,76.1694,DWDP,5883221,DowDuPont Inc.,Chemicals,Basic Materials
4210,4210,2018-01-30,75.1409,74.0926,-0.975,74.3003,74.6563,DWDP,7536597,DowDuPont Inc.,Chemicals,Basic Materials
4211,4211,2018-01-31,75.2101,73.9641,0.599,74.7453,74.5475,DWDP,10170190,DowDuPont Inc.,Chemicals,Basic Materials
4212,4212,2018-02-01,75.1607,72.6191,-2.752,72.6883,73.8553,DWDP,13258373,DowDuPont Inc.,Chemicals,Basic Materials
4213,4213,2018-02-02,72.4806,69.8599,-3.551,70.1071,72.2532,DWDP,12794618,DowDuPont Inc.,Chemicals,Basic Materials
4214,4214,2018-02-05,71.0716,66.2898,-4.302,67.0908,69.4149,DWDP,19108846,DowDuPont Inc.,Chemicals,Basic Materials
4215,4215,2018-02-06,71.1554,65.459,5.97,71.0961,65.8942,DWDP,23151934,DowDuPont Inc.,Chemicals,Basic Materials
4216,4216,2018-02-07,71.3433,69.7412,-1.794,69.8203,70.1764,DWDP,11215147,DowDuPont Inc.,Chemicals,Basic Materials
4217,4217,2018-02-08,70.6906,67.3677,-3.385,67.4567,69.8896,DWDP,13079261,DowDuPont Inc.,Chemicals,Basic Materials
4218,4218,2018-02-09,69.4445,66.4974,1.8619999999999999,68.7127,68.0995,DWDP,13137503,DowDuPont Inc.,Chemicals,Basic Materials
4219,4219,2018-02-12,71.2543,69.3951,3.397,71.0466,69.4247,DWDP,10242542,DowDuPont Inc.,Chemicals,Basic Materials
4220,4220,2018-02-13,70.9576,69.8203,-1.517,69.9687,70.5522,DWDP,6619120,DowDuPont Inc.,Chemicals,Basic Materials
4221,4221,2018-02-14,70.7104,69.1281,0.82,70.5423,69.2171,DWDP,7483385,DowDuPont Inc.,Chemicals,Basic Materials
