,Unnamed: 0,date,high,low,percent_change,stock_close,stock_open,ticker,volume,Company,industry,sector
4150,4150,2018-01-02,54.761,54.0803,0.7829999999999999,54.5736,54.3467,COP,3985183,ConocoPhillips,Oil & Gas - E&P,Energy
4151,4151,2018-01-03,55.6292,54.5835,1.844,55.5798,54.6328,COP,4105840,ConocoPhillips,Oil & Gas - E&P,Energy
4152,4152,2018-01-04,56.4137,55.3332,1.1540000000000001,56.2211,55.6489,COP,4897240,ConocoPhillips,Oil & Gas - E&P,Energy
4153,4153,2018-01-05,56.1421,55.422,-0.193,56.1126,55.9153,COP,3771851,ConocoPhillips,Oil & Gas - E&P,Energy
4154,4154,2018-01-08,56.6847,55.8265,1.02,56.6847,55.9942,COP,4522857,ConocoPhillips,Oil & Gas - E&P,Energy
4155,4155,2018-01-09,57.5331,56.6354,0.818,57.1484,56.6946,COP,5519676,ConocoPhillips,Oil & Gas - E&P,Energy
4156,4156,2018-01-10,57.4937,56.7844,-0.483,56.8722,57.3556,COP,4627894,ConocoPhillips,Oil & Gas - E&P,Energy
4157,4157,2018-01-11,58.6775,56.7636,2.654,58.3815,57.3851,COP,7341782,ConocoPhillips,Oil & Gas - E&P,Energy
4158,4158,2018-01-12,59.4272,58.3223,1.47,59.2398,58.5887,COP,6742061,ConocoPhillips,Oil & Gas - E&P,Energy
4159,4159,2018-01-16,59.4075,58.0066,-2.015,58.0461,59.1905,COP,5458604,ConocoPhillips,Oil & Gas - E&P,Energy
4160,4160,2018-01-17,59.3749,57.9869,1.734,59.0523,58.1744,COP,5798442,ConocoPhillips,Oil & Gas - E&P,Energy
4161,4161,2018-01-18,59.2496,58.3519,-0.16699999999999998,58.9537,58.8156,COP,4554801,ConocoPhillips,Oil & Gas - E&P,Energy
4162,4162,2018-01-19,59.003,58.4703,-0.017,58.9438,58.8748,COP,5037506,ConocoPhillips,Oil & Gas - E&P,Energy
4163,4163,2018-01-22,59.8613,58.9833,1.54,59.8514,59.0523,COP,5748807,ConocoPhillips,Oil & Gas - E&P,Energy
4164,4164,2018-01-23,59.881,59.2201,-0.33,59.6541,59.7922,COP,5478827,ConocoPhillips,Oil & Gas - E&P,Energy
4165,4165,2018-01-24,60.4877,59.6344,0.033,59.6738,59.7232,COP,4992002,ConocoPhillips,Oil & Gas - E&P,Energy
4166,4166,2018-01-25,60.0783,58.5986,-1.67,58.6775,59.9303,COP,5473390,ConocoPhillips,Oil & Gas - E&P,Energy
4167,4167,2018-01-26,59.7034,58.8057,1.53,59.5752,58.8945,COP,5277702,ConocoPhillips,Oil & Gas - E&P,Energy
4168,4168,2018-01-29,59.7133,58.7564,-1.209,58.855,59.1115,COP,4167626,ConocoPhillips,Oil & Gas - E&P,Energy
4169,4169,2018-01-30,58.5196,57.2964,-2.011,57.6712,58.1448,COP,6380960,ConocoPhillips,Oil & Gas - E&P,Energy
4170,4170,2018-01-31,58.4407,57.4937,0.599,58.0165,57.7403,COP,7073708,ConocoPhillips,Oil & Gas - E&P,Energy
4171,4171,2018-02-01,59.1609,57.3664,0.9179999999999999,58.5492,58.2039,COP,7011049,ConocoPhillips,Oil & Gas - E&P,Energy
4172,4172,2018-02-02,58.638000000000005,56.8327,-2.7460000000000004,56.9412,58.3717,COP,8433342,ConocoPhillips,Oil & Gas - E&P,Energy
4173,4173,2018-02-05,57.6811,54.6624,-3.0839999999999996,55.1852,56.369,COP,11060265,ConocoPhillips,Oil & Gas - E&P,Energy
4174,4174,2018-02-06,55.7771,53.6857,0.0,55.1852,54.0113,COP,11013514,ConocoPhillips,Oil & Gas - E&P,Energy
4175,4175,2018-02-07,56.2014,54.8794,-0.5539999999999999,54.8794,55.3036,COP,7721650,ConocoPhillips,Oil & Gas - E&P,Energy
4176,4176,2018-02-08,55.0763,52.5118,-4.296,52.5217,54.8696,COP,8618439,ConocoPhillips,Oil & Gas - E&P,Energy
4177,4177,2018-02-09,53.1614,49.7694,-1.766,51.5943,52.8043,COP,9685635,ConocoPhillips,Oil & Gas - E&P,Energy
4178,4178,2018-02-12,53.5184,52.12,2.6719999999999997,52.9729,52.1993,COP,7035416,ConocoPhillips,Oil & Gas - E&P,Energy
