,Unnamed: 0,date,high,low,percent_change,stock_close,stock_open,ticker,volume,Company,industry,sector
11064,11064,2018-01-24,162.9997,160.6692,-0.138,161.9661,162.5024,SPG,1802212,Simon Property Group Inc.,REITs,Real Estate
11065,11065,2018-01-25,162.0928,158.5532,-1.1440000000000001,160.1134,161.459,SPG,1476861,Simon Property Group Inc.,REITs,Real Estate
11066,11066,2018-01-26,161.2445,158.9627,-0.298,159.6356,160.7472,SPG,1574717,Simon Property Group Inc.,REITs,Real Estate
11067,11067,2018-01-29,159.7136,157.8023,-0.483,158.8652,159.3625,SPG,1678637,Simon Property Group Inc.,REITs,Real Estate
11068,11068,2018-01-30,159.4015,157.2465,-0.19,158.5629,158.75799999999998,SPG,2145028,Simon Property Group Inc.,REITs,Real Estate
11069,11069,2018-01-31,159.5965,154.6137,0.467,159.304,155.9886,SPG,3259452,Simon Property Group Inc.,REITs,Real Estate
11070,11070,2018-02-01,160.7277,155.3353,-2.2769999999999997,155.6766,159.53799999999998,SPG,2652727,Simon Property Group Inc.,REITs,Real Estate
11071,11071,2018-02-02,156.0179,151.8249,-1.9609999999999999,152.6245,155.22799999999998,SPG,3166161,Simon Property Group Inc.,REITs,Real Estate
11072,11072,2018-02-05,155.2183,150.5183,-0.894,151.2593,151.8054,SPG,2678627,Simon Property Group Inc.,REITs,Real Estate
11073,11073,2018-02-06,152.2052,148.3438,0.5539999999999999,152.0979,150.3232,SPG,3469694,Simon Property Group Inc.,REITs,Real Estate
11074,11074,2018-02-07,154.5552,150.9083,-0.718,151.0058,151.9127,SPG,2055725,Simon Property Group Inc.,REITs,Real Estate
11075,11075,2018-02-08,152.9658,148.3535,-1.7309999999999999,148.3925,150.5475,SPG,2940126,Simon Property Group Inc.,REITs,Real Estate
11076,11076,2018-02-09,154.526,147.5052,3.299,153.2876,149.0848,SPG,3211691,Simon Property Group Inc.,REITs,Real Estate
11077,11077,2018-02-12,153.9116,148.56799999999998,-0.254,152.8975,153.4143,SPG,2338537,Simon Property Group Inc.,REITs,Real Estate
11078,11078,2018-02-13,154.1317,151.5645,0.413,153.5294,152.6112,SPG,1481858,Simon Property Group Inc.,REITs,Real Estate
11079,11079,2018-02-14,153.0752,149.4021,-0.9,152.1471,152.7099,SPG,2092528,Simon Property Group Inc.,REITs,Real Estate
11080,11080,2018-02-15,154.692,151.92,1.337,154.1811,152.621,SPG,1692440,Simon Property Group Inc.,REITs,Real Estate
11081,11081,2018-02-16,155.5536,153.5294,-0.038,154.1219,154.0429,SPG,1909869,Simon Property Group Inc.,REITs,Real Estate
11082,11082,2018-02-20,155.4153,153.5689,-0.32,153.6282,154.0034,SPG,1516642,Simon Property Group Inc.,REITs,Real Estate
11083,11083,2018-02-21,153.7269,149.3725,-2.7569999999999997,149.3923,153.0456,SPG,1657113,Simon Property Group Inc.,REITs,Real Estate
11084,11084,2018-02-22,153.9935,150.1229,1.804,152.0878,150.1229,SPG,1602912,Simon Property Group Inc.,REITs,Real Estate
11085,11085,2018-02-23,154.6847,151.9397,1.7069999999999999,154.6847,152.4927,SPG,1071009,Simon Property Group Inc.,REITs,Real Estate
11086,11086,2018-02-26,157.1433,154.5267,1.538,157.0643,155.1685,SPG,1451846,Simon Property Group Inc.,REITs,Real Estate
11087,11087,2018-02-27,159.0489,151.9891,-3.2310000000000003,151.9891,158.0912,SPG,1944287,Simon Property Group Inc.,REITs,Real Estate
11088,11088,2018-02-28,153.8553,151.446,-0.273,151.5744,152.7296,SPG,2076066,Simon Property Group Inc.,REITs,Real Estate
11089,11089,2018-03-01,154.9068,150.9623,0.932,152.9864,151.36700000000002,SPG,1655159,Simon Property Group Inc.,REITs,Real Estate
11090,11090,2018-03-02,153.7763,151.1893,0.374,153.559,152.8185,SPG,1566075,Simon Property Group Inc.,REITs,Real Estate
11091,11091,2018-03-05,156.6693,152.4235,1.247,155.4746,152.4235,SPG,1610266,Simon Property Group Inc.,REITs,Real Estate
11092,11092,2018-03-06,156.1855,154.0626,0.10800000000000001,155.6424,154.7735,SPG,1472017,Simon Property Group Inc.,REITs,Real Estate
11093,11093,2018-03-07,156.4916,153.3023,-1.085,153.954,154.7044,SPG,1461896,Simon Property Group Inc.,REITs,Real Estate
11094,11094,2018-03-08,155.0698,153.2135,0.231,154.3095,154.2107,SPG,1201691,Simon Property Group Inc.,REITs,Real Estate
11095,11095,2018-03-09,154.813,152.2063,0.18600000000000003,154.5958,154.1712,SPG,1376266,Simon Property Group Inc.,REITs,Real Estate
11096,11096,2018-03-12,155.8103,154.1416,0.109,154.7637,154.7439,SPG,2259690,Simon Property Group Inc.,REITs,Real Estate
11097,11097,2018-03-13,157.2618,154.0676,0.466,155.4845,155.1487,SPG,1409061,Simon Property Group Inc.,REITs,Real Estate
11098,11098,2018-03-14,157.3111,155.0401,0.648,156.4916,156.2645,SPG,2498165,Simon Property Group Inc.,REITs,Real Estate
11099,11099,2018-03-15,157.1581,153.8256,-1.193,154.6254,156.5212,SPG,1792806,Simon Property Group Inc.,REITs,Real Estate
11100,11100,2018-03-16,156.0571,154.0824,0.33799999999999997,155.1487,154.5267,SPG,2092573,Simon Property Group Inc.,REITs,Real Estate
11101,11101,2018-03-19,155.3265,152.2063,-1.082,153.4702,155.3265,SPG,1269287,Simon Property Group Inc.,REITs,Real Estate
11102,11102,2018-03-20,154.8229,152.2458,-0.547,152.6309,153.7269,SPG,1318213,Simon Property Group Inc.,REITs,Real Estate
11103,11103,2018-03-21,153.6874,151.3868,-0.155,152.3939,152.9074,SPG,1401020,Simon Property Group Inc.,REITs,Real Estate
11104,11104,2018-03-22,153.253,150.4883,-1.173,150.6067,151.999,SPG,1797340,Simon Property Group Inc.,REITs,Real Estate
11105,11105,2018-03-23,152.6803,149.4712,-0.524,149.8168,150.8733,SPG,1784987,Simon Property Group Inc.,REITs,Real Estate
11106,11106,2018-03-26,151.60399999999998,149.8563,1.048,151.3868,150.8635,SPG,1485028,Simon Property Group Inc.,REITs,Real Estate
11107,11107,2018-03-27,149.8958,145.4229,-1.865,148.5628,149.5996,SPG,3576073,Simon Property Group Inc.,REITs,Real Estate
11108,11108,2018-03-28,154.1515,149.2935,3.622,153.9441,149.333,SPG,2420775,Simon Property Group Inc.,REITs,Real Estate
11109,11109,2018-03-29,155.3067,151.36700000000002,-1.001,152.4038,154.3786,SPG,1761538,Simon Property Group Inc.,REITs,Real Estate
11110,11110,2018-04-02,153.5393,150.0587,-0.823,151.1498,152.621,SPG,1680688,Simon Property Group Inc.,REITs,Real Estate
11111,11111,2018-04-03,153.3813,150.2785,0.7509999999999999,152.2853,151.3967,SPG,1429690,Simon Property Group Inc.,REITs,Real Estate
11112,11112,2018-04-04,154.9118,150.9721,1.329,154.3095,151.0708,SPG,2066895,Simon Property Group Inc.,REITs,Real Estate
11113,11113,2018-04-05,154.4477,152.2754,-0.467,153.5887,154.0132,SPG,1477847,Simon Property Group Inc.,REITs,Real Estate
11114,11114,2018-04-06,155.2623,151.6435,-0.932,152.157,153.5788,SPG,1198839,Simon Property Group Inc.,REITs,Real Estate
11115,11115,2018-04-09,153.0209,151.0708,-0.441,151.4855,152.2261,SPG,1310492,Simon Property Group Inc.,REITs,Real Estate
11116,11116,2018-04-10,153.4504,151.4658,0.9840000000000001,152.9765,152.542,SPG,1532583,Simon Property Group Inc.,REITs,Real Estate
11117,11117,2018-04-11,153.7467,151.60399999999998,-0.852,151.6731,152.2458,SPG,1269828,Simon Property Group Inc.,REITs,Real Estate
11118,11118,2018-04-12,152.1767,147.7532,-2.4019999999999997,148.0297,151.7028,SPG,1892636,Simon Property Group Inc.,REITs,Real Estate
11119,11119,2018-04-13,149.9353,147.8124,1.207,149.8168,148.1876,SPG,1284343,Simon Property Group Inc.,REITs,Real Estate
11120,11120,2018-04-16,151.1399,149.4712,0.36200000000000004,150.3599,150.903,SPG,1357942,Simon Property Group Inc.,REITs,Real Estate
11121,11121,2018-04-17,152.9962,149.6203,0.63,151.3078,150.6561,SPG,1630359,Simon Property Group Inc.,REITs,Real Estate
11122,11122,2018-04-18,151.9496,150.3895,-0.45,150.6265,151.6336,SPG,995473,Simon Property Group Inc.,REITs,Real Estate
11123,11123,2018-04-19,150.4685,146.7066,-1.4880000000000002,148.3851,150.4685,SPG,1368455,Simon Property Group Inc.,REITs,Real Estate
11124,11124,2018-04-20,149.5305,145.0477,-2.016,145.3933,148.8887,SPG,2333327,Simon Property Group Inc.,REITs,Real Estate
11125,11125,2018-04-23,146.5486,144.1196,-0.23800000000000002,145.0477,145.5316,SPG,1494971,Simon Property Group Inc.,REITs,Real Estate
11126,11126,2018-04-24,146.2721,144.0505,0.613,145.9364,145.1761,SPG,1674894,Simon Property Group Inc.,REITs,Real Estate
11127,11127,2018-04-25,146.5486,143.9419,-0.7170000000000001,144.8898,145.5316,SPG,1899873,Simon Property Group Inc.,REITs,Real Estate
11128,11128,2018-04-26,149.57,145.0379,2.331,148.2666,145.5513,SPG,2048726,Simon Property Group Inc.,REITs,Real Estate
11129,11129,2018-04-27,155.5141,147.0324,3.9819999999999998,154.1712,147.0324,SPG,2371057,Simon Property Group Inc.,REITs,Real Estate
11130,11130,2018-04-30,154.971,152.0582,0.128,154.3687,154.5464,SPG,2580936,Simon Property Group Inc.,REITs,Real Estate
11131,11131,2018-05-01,158.7132,155.6622,2.175,157.7258,156.2546,SPG,3064748,Simon Property Group Inc.,REITs,Real Estate
11132,11132,2018-05-02,157.9628,154.2997,-0.344,157.1828,156.6298,SPG,2483776,Simon Property Group Inc.,REITs,Real Estate
11133,11133,2018-05-03,157.6765,155.8794,-0.094,157.0347,156.6496,SPG,1635882,Simon Property Group Inc.,REITs,Real Estate
11134,11134,2018-05-04,158.1109,156.6595,0.18899999999999997,157.3309,156.8964,SPG,1710580,Simon Property Group Inc.,REITs,Real Estate
11135,11135,2018-05-07,158.1899,156.5163,0.27,157.7555,158.0221,SPG,1650813,Simon Property Group Inc.,REITs,Real Estate
11136,11136,2018-05-08,158.575,156.0966,-0.638,156.7483,158.3973,SPG,2265285,Simon Property Group Inc.,REITs,Real Estate
11137,11137,2018-05-09,158.5256,156.2151,0.75,157.9233,156.6496,SPG,1212871,Simon Property Group Inc.,REITs,Real Estate
11138,11138,2018-05-10,159.5723,158.1307,0.8,159.1872,158.4763,SPG,1319240,Simon Property Group Inc.,REITs,Real Estate
11139,11139,2018-05-11,160.066,157.6468,-0.825,157.8739,159.4834,SPG,1151188,Simon Property Group Inc.,REITs,Real Estate
11140,11140,2018-05-14,158.4664,154.8229,-1.17,156.0275,157.6666,SPG,1764048,Simon Property Group Inc.,REITs,Real Estate
11141,11141,2018-05-15,155.5931,152.2261,-2.133,152.7,155.1882,SPG,2298261,Simon Property Group Inc.,REITs,Real Estate
11142,11142,2018-05-16,155.62,153.6,1.054,154.31,153.6,SPG,1253648,Simon Property Group Inc.,REITs,Real Estate
11143,11143,2018-05-17,155.22,153.26,-0.408,153.68,154.61,SPG,1064797,Simon Property Group Inc.,REITs,Real Estate
11144,11144,2018-05-18,154.86,152.5,0.325,154.18,153.04,SPG,1239414,Simon Property Group Inc.,REITs,Real Estate
11145,11145,2018-05-21,157.72,152.89,1.855,157.04,154.94,SPG,1354857,Simon Property Group Inc.,REITs,Real Estate
11146,11146,2018-05-22,159.195,156.37,0.7509999999999999,158.22,157.0,SPG,1624944,Simon Property Group Inc.,REITs,Real Estate
11147,11147,2018-05-23,159.7,158.34,0.657,159.26,158.38,SPG,1495283,Simon Property Group Inc.,REITs,Real Estate
11148,11148,2018-05-24,159.98,157.63,-0.301,158.78,159.24,SPG,1026310,Simon Property Group Inc.,REITs,Real Estate
11149,11149,2018-05-25,159.87,158.725,0.447,159.49,159.33,SPG,981690,Simon Property Group Inc.,REITs,Real Estate
11150,11150,2018-05-29,160.87,158.21,0.163,159.75,159.07,SPG,1605810,Simon Property Group Inc.,REITs,Real Estate
11151,11151,2018-05-30,162.44,158.67,1.1520000000000001,161.59,159.82,SPG,1676413,Simon Property Group Inc.,REITs,Real Estate
11152,11152,2018-05-31,161.63,159.1876,-0.848,160.22,160.0,SPG,3009129,Simon Property Group Inc.,REITs,Real Estate
11153,11153,2018-06-01,161.405,159.0,0.36200000000000004,160.8,160.56,SPG,1540877,Simon Property Group Inc.,REITs,Real Estate
11154,11154,2018-06-04,162.95,159.9,1.1320000000000001,162.62,161.17,SPG,1396981,Simon Property Group Inc.,REITs,Real Estate
11155,11155,2018-06-05,165.13,162.38,0.191,162.93,162.99,SPG,1784054,Simon Property Group Inc.,REITs,Real Estate
11156,11156,2018-06-06,165.32,162.76,1.436,165.27,162.76,SPG,1309881,Simon Property Group Inc.,REITs,Real Estate
11157,11157,2018-06-07,165.8015,163.97,-0.29,164.79,165.22,SPG,1621907,Simon Property Group Inc.,REITs,Real Estate
11158,11158,2018-06-08,165.555,163.93,0.358,165.38,164.95,SPG,1282930,Simon Property Group Inc.,REITs,Real Estate
11159,11159,2018-06-11,165.63,164.35,-0.16899999999999998,165.1,164.9,SPG,1077537,Simon Property Group Inc.,REITs,Real Estate
11160,11160,2018-06-12,167.025,164.38,0.636,166.15,165.03,SPG,1268807,Simon Property Group Inc.,REITs,Real Estate
11161,11161,2018-06-13,166.815,162.23,-2.197,162.5,166.74,SPG,1155418,Simon Property Group Inc.,REITs,Real Estate
11162,11162,2018-06-14,164.47,162.675,0.9540000000000001,164.05,163.36,SPG,1277793,Simon Property Group Inc.,REITs,Real Estate
11163,11163,2018-06-15,165.99,164.0,0.262,164.48,164.34,SPG,2510789,Simon Property Group Inc.,REITs,Real Estate
11164,11164,2018-06-18,165.7,163.77,0.34,165.04,164.26,SPG,1370259,Simon Property Group Inc.,REITs,Real Estate
11165,11165,2018-06-19,166.62,164.47,0.212,165.39,164.52,SPG,1702326,Simon Property Group Inc.,REITs,Real Estate
11166,11166,2018-06-20,168.47,165.0,1.626,168.08,165.21,SPG,2165178,Simon Property Group Inc.,REITs,Real Estate
11167,11167,2018-06-21,169.52,167.15,0.833,169.48,167.45,SPG,1210860,Simon Property Group Inc.,REITs,Real Estate
11168,11168,2018-06-22,173.0,168.62,1.9880000000000002,172.85,169.9,SPG,1914739,Simon Property Group Inc.,REITs,Real Estate
11169,11169,2018-06-25,173.11,170.2,-0.804,171.46,173.0,SPG,2346557,Simon Property Group Inc.,REITs,Real Estate
11170,11170,2018-06-26,173.0595,170.64,0.5479999999999999,172.4,171.6,SPG,2723139,Simon Property Group Inc.,REITs,Real Estate
11171,11171,2018-06-27,173.2599,170.92,-0.858,170.92,172.77,SPG,1546222,Simon Property Group Inc.,REITs,Real Estate
11172,11172,2018-06-28,171.99,169.55,0.17,171.21,171.23,SPG,1091044,Simon Property Group Inc.,REITs,Real Estate
11173,11173,2018-06-29,171.35,168.97,-0.596,170.19,170.76,SPG,2191696,Simon Property Group Inc.,REITs,Real Estate
11174,11174,2018-07-02,170.72,167.17,-0.3,169.68,170.15,SPG,1131093,Simon Property Group Inc.,REITs,Real Estate
11175,11175,2018-07-03,172.49,168.425,0.866,171.15,169.54,SPG,648841,Simon Property Group Inc.,REITs,Real Estate
